        Date           B_uRWell:2:imon       B_uRWell:3:imon    B_HW_HVURWELL0_Sl04_Ch06:vmon B_HW_HVURWELL0_Sl04_Ch07:vmon
2026-05-18 10:29:55      0.00000000191696      0.00000000244181                       110.375                       100.475
2026-05-18 10:29:56      0.00000000191696      0.00000000151303                       110.375                       100.475
2026-05-18 10:29:57      0.00000000191696      0.00000000151303                       110.375                       100.475
2026-05-18 10:29:58      0.00000000191696      0.00000000151303                       110.375                       100.475
2026-05-18 10:29:59     -0.00000000443944      0.00000000151303                       110.375                       100.475
2026-05-18 10:30:00     -0.00000000443944     -0.00000000221487                       110.375                       100.475
2026-05-18 10:30:01     -0.00000000443944     -0.00000000221487                       110.375                       100.475
2026-05-18 10:30:02      0.00000000205864     -0.00000000182497                       110.375                       100.475
2026-05-18 10:30:03      0.00000000205864     -0.00000000182497                       110.375                       100.475
2026-05-18 10:30:04      0.00000000205864     -0.00000000182497                       110.375                       100.475
2026-05-18 10:30:05      0.00000000205864       0.0000000123806                       110.375                       100.475
2026-05-18 10:30:06      0.00000000205864      -0.0000000139748                       116.395                       100.475
2026-05-18 10:30:07      0.00000000205864      -0.0000000139748                       116.395                       100.475
2026-05-18 10:30:08      0.00000000205864    -0.000000000861985                       120.355                       100.475
2026-05-18 10:30:09     0.000000000737165    -0.000000000861985                       120.355                       100.475
2026-05-18 10:30:10     0.000000000737165    -0.000000000861985                       120.355                       100.475
2026-05-18 10:30:11     0.000000000737165      0.00000000493683                       120.355                       100.475
2026-05-18 10:30:12     0.000000000737165      -0.0000000031009                       120.355                       100.475
2026-05-18 10:30:13     0.000000000737165      -0.0000000031009                       120.355                       100.475
2026-05-18 10:30:14     0.000000000737165     -0.00000000162064                       120.355                       100.475
2026-05-18 10:30:15    -0.000000000264022     -0.00000000162064                       120.355                       100.475
2026-05-18 10:30:16    -0.000000000264022     -0.00000000162064                       120.355                       100.475
2026-05-18 10:30:17    -0.000000000264022     -0.00000000229533                       120.355                       100.475
2026-05-18 10:30:18    -0.000000000480556      0.00000000407772                       120.355                       100.475
2026-05-18 10:30:19    -0.000000000480556      0.00000000482277                       120.355                       100.475
2026-05-18 10:30:20     -0.00000000245474      -0.0000000050888                       120.355                       100.475
2026-05-18 10:30:21     -0.00000000246027     -0.00000000287896                       120.355                       100.475
2026-05-18 10:30:22     -0.00000000540699     -0.00000000287896                       120.355                       100.475
2026-05-18 10:30:23     -0.00000000451437     -0.00000000287896                       120.355                       100.475
2026-05-18 10:30:24     -0.00000000451437      0.00000000226123                       120.355                       100.475
2026-05-18 10:30:25     -0.00000000451437     -0.00000000418364                       120.355                       100.475
2026-05-18 10:30:26     -0.00000000451437     -0.00000000418364                       120.355                       100.475
2026-05-18 10:30:27     -0.00000000141657     -0.00000000418364                       120.355                       100.475
2026-05-18 10:30:28     -0.00000000141657     -0.00000000506797                       120.355                       100.475
2026-05-18 10:30:29     -0.00000000443086      0.00000000305119                       120.355                       100.475
2026-05-18 10:30:30     -0.00000000209471     -0.00000000404407                       120.355                       100.475
2026-05-18 10:30:31      0.00000000214738      0.00000000454312                       120.355                       100.475
2026-05-18 10:30:32     -0.00000000274631       0.0000000081411                       120.355                       100.475
2026-05-18 10:30:33     -0.00000000274631     -0.00000000277097                       120.355                       100.475
2026-05-18 10:30:34     -0.00000000031469      0.00000000290902                       120.355                       100.475
2026-05-18 10:30:35     -0.00000000031469      0.00000000290902                       120.355                       100.475
2026-05-18 10:30:36     -0.00000000031469      0.00000000290902                       120.355                       100.475
2026-05-18 10:30:37      0.00000000317327      0.00000000443823                       120.355                       100.475
2026-05-18 10:30:38      0.00000000317327      0.00000000220158                       120.355                       100.475
2026-05-18 10:30:39      0.00000000317327      0.00000000220158                       120.355                       100.475
2026-05-18 10:30:40      0.00000000317327     -0.00000000123621                       120.355                       100.475
2026-05-18 10:30:41     -0.00000000101933     -0.00000000123621                       120.355                       100.475
2026-05-18 10:30:42      0.00000000145002     -0.00000000394663                       120.355                       100.475
2026-05-18 10:30:43      0.00000000156103     -0.00000000322706                       120.355                       100.475
2026-05-18 10:30:44      0.00000000204067     -0.00000000305464                       120.355                       100.475
2026-05-18 10:30:45      0.00000000200801      0.00000000629773                       120.355                       100.475
2026-05-18 10:30:46     -0.00000000124894     -0.00000000401957                       120.355                       100.475
2026-05-18 10:30:47     -0.00000000124894     -0.00000000209524                       120.355                       100.475
2026-05-18 10:30:48     -0.00000000124894     -0.00000000209524                       120.355                       100.475
2026-05-18 10:30:49      -0.0000000039651     -0.00000000141218                       120.355                       100.475
2026-05-18 10:30:50     -0.00000000306653      0.00000000169305                       120.355                       100.475
2026-05-18 10:30:51      0.00000000397883      0.00000000169305                       120.355                       100.475
2026-05-18 10:30:52      0.00000000397883      0.00000000169305                       120.355                       100.475
2026-05-18 10:30:53      0.00000000397883      0.00000000169305                       120.355                       100.475
2026-05-18 10:30:54      0.00000000397883        -0.00000337497                       120.355                        100.92
2026-05-18 10:30:55      0.00000000397883     -0.00000000494922                       120.355                         117.9
2026-05-18 10:30:56      0.00000000107926      -0.0000000026499                       120.355                       120.505
2026-05-18 10:30:57      0.00000000107926      -0.0000000028879                       120.355                       120.505
2026-05-18 10:30:58      0.00000000107926      -0.0000000028879                       120.355                       120.505
2026-05-18 10:30:59      0.00000000107926      -0.0000000028879                       120.355                       120.505
2026-05-18 10:31:00      0.00000000107926     -0.00000000432407                       120.355                       120.505
2026-05-18 10:31:01      0.00000000107926     -0.00000000432407                       120.355                       120.505
2026-05-18 10:31:02      0.00000000184249     -0.00000000432407                       120.355                       120.505
2026-05-18 10:31:03      0.00000000184249     -0.00000000432407                       120.355                       120.505
2026-05-18 10:31:04      0.00000000344079     -0.00000000432407                       120.355                       120.505
2026-05-18 10:31:05      0.00000000344079     -0.00000000446018                       120.355                       120.505
2026-05-18 10:31:06      0.00000000344079     -0.00000000274637                       120.355                       120.505
2026-05-18 10:31:07      0.00000000344079     -0.00000000283126                       120.355                       120.505
2026-05-18 10:31:08      0.00000000105303     -0.00000000283126                       120.355                       120.505
2026-05-18 10:31:09      0.00000000105303     -0.00000000160158                       120.355                       120.505
2026-05-18 10:31:10      0.00000000105303      -0.0000000013508                       120.355                       120.505
2026-05-18 10:31:11     -0.00000000130435    -0.000000000744892                       120.355                       120.505
2026-05-18 10:31:12     -0.00000000130435     -0.00000000151225                       120.355                       120.505
2026-05-18 10:31:13     -0.00000000130435      0.00000000107626                       120.355                       120.505
2026-05-18 10:31:14     -0.00000000130435      0.00000000107626                       120.355                       120.505
2026-05-18 10:31:15     -0.00000000130435      0.00000000107626                       120.355                       120.505
2026-05-18 10:31:16     -0.00000000130435     -0.00000000294276                       120.355                       120.505
2026-05-18 10:31:17     -0.00000000130435     -0.00000000288202                       120.355                       120.505
2026-05-18 10:31:18     -0.00000000130435     -0.00000000288202                       120.355                       120.505
2026-05-18 10:31:19     -0.00000000320227     -0.00000000288202                       120.355                       120.505
2026-05-18 10:31:20     -0.00000000320227     -0.00000000288202                       120.355                       120.505
2026-05-18 10:31:21     -0.00000000320227    0.0000000000563466                       120.355                       120.505
2026-05-18 10:31:22      0.00000000292737     0.000000000891762                       120.355                       120.505
2026-05-18 10:31:23      0.00000000292737    -0.000000000963681                       120.355                       120.505
2026-05-18 10:31:24      0.00000000292737    -0.000000000961858                       120.355                       120.505
2026-05-18 10:31:25      0.00000000292737    -0.000000000626963                       120.355                       120.505
2026-05-18 10:31:26     0.000000000679809     0.000000000355189                       120.355                       120.505
2026-05-18 10:31:27     0.000000000679809     0.000000000355189                       120.355                       120.505
2026-05-18 10:31:28     0.000000000679809     0.000000000355189                       120.355                       120.505
2026-05-18 10:31:29       0.0000000028276     -0.00000000267478                       120.355                       120.505
2026-05-18 10:31:30       0.0000000028276     -0.00000000267478                       120.355                       120.505
2026-05-18 10:31:31       0.0000000028276       0.0000000013147                       120.355                       120.505
2026-05-18 10:31:32      -0.0000000047038       0.0000000013147                       120.355                       120.505
2026-05-18 10:31:33      -0.0000000047038       0.0000000013147                       120.355                       120.505
2026-05-18 10:31:34      -0.0000000047038      0.00000000253761                       120.355                       120.505
2026-05-18 10:31:35      0.00000000216886     -0.00000000467998                       120.355                       120.505
2026-05-18 10:31:36      0.00000000216886     -0.00000000263105                       120.355                       120.505
2026-05-18 10:31:37       0.0000000013989     -0.00000000763943                       120.355                       120.505
2026-05-18 10:31:38      0.00000000156383     -0.00000000763943                       120.355                       120.505
2026-05-18 10:31:39     0.000000000987846     -0.00000000130625                       120.355                       120.505
2026-05-18 10:31:40     0.000000000678419   -0.0000000000569784                       120.355                       120.505
2026-05-18 10:31:41     -0.00000000115156   -0.0000000000569784                       120.355                       120.505
2026-05-18 10:31:42     0.000000000608885   -0.0000000000569784                       120.355                       120.505
2026-05-18 10:31:43    -0.000000000381848   -0.0000000000569784                       120.355                       120.505
2026-05-18 10:31:44     0.000000000182504    -0.000000000965062                       120.355                       120.505
2026-05-18 10:31:45       0.0000000013837    -0.000000000965062                       120.355                       120.505
2026-05-18 10:31:46       0.0000000013837    -0.000000000965062                       120.355                       120.505
2026-05-18 10:31:47       0.0000000013837    -0.000000000965062                       120.355                       120.505
2026-05-18 10:31:48     -0.00000000620819    -0.000000000965062                       120.355                       120.505
2026-05-18 10:31:49     -0.00000000620819      0.00000000392691                       120.355                       120.505
2026-05-18 10:31:50      0.00000000010128      -0.0000000022248                       120.355                       120.505
2026-05-18 10:31:51    -0.000000000257502     -0.00000000238073                       120.355                       120.505
2026-05-18 10:31:52      0.00000000143102     -0.00000000238073                       120.355                       120.505
2026-05-18 10:31:53      0.00000000143102     -0.00000000238073                       120.355                       120.505
2026-05-18 10:31:54      0.00000000143102     -0.00000000238073                       120.355                       120.505
2026-05-18 10:31:55      0.00000000143102     -0.00000000141357                       120.355                       120.505
2026-05-18 10:31:56      0.00000000143102     -0.00000000141357                       120.355                       120.505
2026-05-18 10:31:57      0.00000000143102     -0.00000000141357                       120.355                       120.505
2026-05-18 10:31:58    -0.000000000602102     -0.00000000141357                       120.355                       120.505
2026-05-18 10:31:59    -0.000000000602102    -0.000000000952315                       120.355                       120.505
2026-05-18 10:32:00    -0.000000000602102    -0.000000000952315                       120.355                       120.505
2026-05-18 10:32:01    -0.000000000602102      0.00000000566396                       120.355                       120.505
2026-05-18 10:32:02      0.00000000252762      0.00000000566396                       120.355                       120.505
2026-05-18 10:32:03      0.00000000464502      0.00000000566396                       120.355                       120.505
2026-05-18 10:32:04      0.00000000464502      -0.0000000038904                       120.355                       120.505
2026-05-18 10:32:05    -0.000000000156733      0.00000000267076                       120.355                       120.505
2026-05-18 10:32:06      -0.0000000011001     -0.00000000403535                       120.355                       120.505
2026-05-18 10:32:07      0.00000000207111     -0.00000000403535                       120.355                       120.505
2026-05-18 10:32:08      0.00000000207111     -0.00000000403535                       120.355                       120.505
2026-05-18 10:32:09      0.00000000207111     -0.00000000403535                       120.355                       120.505
2026-05-18 10:32:10      0.00000000288963     0.000000000980566                       120.355                       120.505
2026-05-18 10:32:11      0.00000000305989     0.000000000980566                       120.355                       120.505
2026-05-18 10:32:12      0.00000000546337     0.000000000980566                       120.355                       120.505
2026-05-18 10:32:13      0.00000000546337     0.000000000980566                       120.355                       120.505
2026-05-18 10:32:14     -0.00000000049266     0.000000000980566                       120.355                       120.505
2026-05-18 10:32:15     -0.00000000049266    -0.000000000747477                       120.355                       120.505
2026-05-18 10:32:16     -0.00000000049266    -0.000000000747477                       120.355                       120.505
2026-05-18 10:32:17   -0.0000000000266276      0.00000000206131                       120.355                       120.505
2026-05-18 10:32:18   -0.0000000000266276      0.00000000206131                       120.355                       120.505
2026-05-18 10:32:19   -0.0000000000266276     -0.00000000206025                       120.355                       120.505
2026-05-18 10:32:20   -0.0000000000266276     -0.00000000206025                       120.355                       120.505
2026-05-18 10:32:21     -0.00000000107446     -0.00000000206025                       120.355                       120.505
2026-05-18 10:32:22     -0.00000000107446     -0.00000000421054                       120.355                       120.505
2026-05-18 10:32:23     -0.00000000107446     -0.00000000418283                       120.355                       120.505
2026-05-18 10:32:24     -0.00000000107446     -0.00000000524459                       120.355                       120.505
2026-05-18 10:32:25     -0.00000000107446     -0.00000000207767                       120.355                       120.505
2026-05-18 10:32:26      0.00000000376946      0.00000000215883                       120.355                       120.505
2026-05-18 10:32:27      0.00000000376946     -0.00000000220946                       120.355                       120.505
2026-05-18 10:32:28    -0.000000000158821      0.00000000360849                       120.355                       120.505
2026-05-18 10:32:29    -0.000000000158821      0.00000000360849                       120.355                       120.505
2026-05-18 10:32:30    -0.000000000158821     -0.00000000134614                       120.355                       120.505
2026-05-18 10:32:31     0.000000000153012     -0.00000000134614                       120.355                       120.505
2026-05-18 10:32:32     0.000000000149652     -0.00000000134614                       120.355                       120.505
2026-05-18 10:32:33     0.000000000149652     -0.00000000244614                       120.355                       120.505
2026-05-18 10:32:34     0.000000000149652     -0.00000000244614                       120.355                       120.505
2026-05-18 10:32:35      0.00000000237559    -0.000000000470529                       120.355                       120.505
2026-05-18 10:32:36      0.00000000237559    -0.000000000470529                       120.355                       120.505
2026-05-18 10:32:37     0.000000000306199     -0.00000000249002                       120.355                       120.505
2026-05-18 10:32:38     0.000000000306199     -0.00000000249002                       120.355                       120.505
2026-05-18 10:32:39     0.000000000306199     -0.00000000249002                       120.355                       120.505
2026-05-18 10:32:40     0.000000000306199      0.00000000240413                       120.355                       120.505
2026-05-18 10:32:41     0.000000000261733      0.00000000240413                       120.355                       120.505
2026-05-18 10:32:42     0.000000000261733      0.00000000240413                       120.355                       120.505
2026-05-18 10:32:43     0.000000000261733      0.00000000208568                       120.355                       120.505
2026-05-18 10:32:44     -0.00000000139246     -0.00000000254718                       120.355                       120.505
2026-05-18 10:32:45     -0.00000000139246     -0.00000000595052                       120.355                       120.505
2026-05-18 10:32:46      0.00000000397479      0.00000000332195                       120.355                       120.505
2026-05-18 10:32:47      0.00000000397479      -0.0000000024932                       120.355                       120.505
2026-05-18 10:32:48      0.00000000397479     -0.00000000675689                       120.355                       120.505
2026-05-18 10:32:49     -0.00000000408329      0.00000000405222                       120.355                       120.505
2026-05-18 10:32:50     -0.00000000513817      0.00000000405222                       120.355                       120.505
2026-05-18 10:32:51     -0.00000000513817      0.00000000117495                       120.355                       120.505
2026-05-18 10:32:52      0.00000000204728      0.00000000117495                       120.355                       120.505
2026-05-18 10:32:53      0.00000000204728      0.00000000117495                       120.355                       120.505
2026-05-18 10:32:54      0.00000000204728      0.00000000117495                       120.355                       120.505
2026-05-18 10:32:55      0.00000000204728     -0.00000000250424                       120.355                       120.505
2026-05-18 10:32:56      0.00000000204728      0.00000000357453                       120.355                       120.505
2026-05-18 10:32:57      0.00000000204728      0.00000000357453                       120.355                       120.505
2026-05-18 10:32:58      0.00000000204728      0.00000000357453                       120.355                       120.505
2026-05-18 10:32:59   -0.0000000000811904     -0.00000000222641                       120.355                       120.505
2026-05-18 10:33:00   -0.0000000000811904     -0.00000000222641                       120.355                       120.505
2026-05-18 10:33:01   -0.0000000000811904     -0.00000000102068                       120.355                       120.505
2026-05-18 10:33:02     -0.00000000139642     -0.00000000102068                       120.355                       120.505
2026-05-18 10:33:03     -0.00000000139642     -0.00000000102068                       120.355                       120.505
2026-05-18 10:33:04     -0.00000000139642     -0.00000000102068                       120.355                       120.505
2026-05-18 10:33:05     -0.00000000538489      0.00000000204547                       120.355                       120.505
2026-05-18 10:33:06     -0.00000000538489      0.00000000204547                       120.355                       120.505
2026-05-18 10:33:07      0.00000000202344     -0.00000000463637                       120.355                       120.505
2026-05-18 10:33:08      0.00000000202344     -0.00000000463637                       120.355                       120.505
2026-05-18 10:33:09      0.00000000202344     -0.00000000162955                       120.355                       120.505
2026-05-18 10:33:10     -0.00000000330465     -0.00000000162955                       120.355                       120.505
2026-05-18 10:33:11     -0.00000000330465     -0.00000000162955                       120.355                       120.505
2026-05-18 10:33:12     -0.00000000330465     0.000000000817555                       120.355                       120.505
2026-05-18 10:33:13     -0.00000000330465     0.000000000817555                       120.355                       120.505
2026-05-18 10:33:14     -0.00000000330465     0.000000000817555                       120.355                       120.505
2026-05-18 10:33:15     -0.00000000330465     0.000000000817555                       120.355                       120.505
2026-05-18 10:33:16     -0.00000000177752      0.00000000586595                       120.355                       120.505
2026-05-18 10:33:17     -0.00000000177752       0.0000000033426                       120.355                       120.505
2026-05-18 10:33:18     -0.00000000177752      0.00000000318114                       120.355                       120.505
2026-05-18 10:33:19     -0.00000000177752      0.00000000318114                       120.355                       120.505
2026-05-18 10:33:20     -0.00000000177752      0.00000000318114                       120.355                       120.505
2026-05-18 10:33:21    -0.000000000240661     -0.00000000394901                       120.355                       120.505
2026-05-18 10:33:22    -0.000000000240661     -0.00000000394901                       120.355                       120.505
2026-05-18 10:33:23    -0.000000000240661     -0.00000000394901                       120.355                       120.505
2026-05-18 10:33:24    -0.000000000240661      0.00000000276906                       120.355                       120.505
2026-05-18 10:33:25    -0.000000000240661      0.00000000276906                       120.355                       120.505
2026-05-18 10:33:26      0.00000000103032    -0.000000000622062                       120.355                       120.505
2026-05-18 10:33:27     0.000000000527467    -0.000000000622062                       120.355                       120.505
2026-05-18 10:33:28     -0.00000000116022      0.00000000385067                       120.355                       120.505
2026-05-18 10:33:29    -0.000000000139181      0.00000000723782                       120.355                       120.505
2026-05-18 10:33:30    -0.000000000139181      0.00000000723782                       120.355                       120.505
2026-05-18 10:33:31    -0.000000000139181     -0.00000000142722                       120.355                       120.505
2026-05-18 10:33:32    -0.000000000139181     -0.00000000142722                       120.355                       120.505
2026-05-18 10:33:33    -0.000000000139181     -0.00000000142722                       120.355                       120.505
2026-05-18 10:33:34    -0.000000000139181      0.00000000350301                       120.355                       120.505
2026-05-18 10:33:35    -0.000000000945623      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:36    -0.000000000579783      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:37    -0.000000000579783      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:38    -0.000000000579783      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:39    -0.000000000579783      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:40     0.000000000882247      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:41     0.000000000882247      0.00000000307641                       120.355                       120.505
2026-05-18 10:33:42     -0.00000000205171     -0.00000000212608                       120.355                       120.505
2026-05-18 10:33:43     -0.00000000205171     -0.00000000212608                       120.355                       120.505
2026-05-18 10:33:44     0.000000000385166      0.00000000101624                       120.355                       120.505
2026-05-18 10:33:45     0.000000000385166      0.00000000101624                       120.355                       120.505
2026-05-18 10:33:46     0.000000000385166      0.00000000101624                       120.355                       120.505
2026-05-18 10:33:47     0.000000000385166     -0.00000000232433                       120.355                       120.505
2026-05-18 10:33:48      0.00000000137318      0.00000000549581                       120.355                       120.505
2026-05-18 10:33:49       0.0000000010635       0.0000000031414                       120.355                       120.505
2026-05-18 10:33:50    -0.000000000223479     -0.00000000269004                       120.355                       120.505
2026-05-18 10:33:51    -0.000000000303502     -0.00000000269004                       120.355                       120.505
2026-05-18 10:33:52      0.00000000080554     -0.00000000269004                       120.355                       120.505
2026-05-18 10:33:53  -0.00000000000309416     -0.00000000269004                       120.355                       120.505
2026-05-18 10:33:54     0.000000000517076    -0.000000000326383                       120.355                       120.505
2026-05-18 10:33:55     0.000000000517076     0.000000000396854                       120.355                       120.505
2026-05-18 10:33:56     0.000000000517076     0.000000000396854                       120.355                       120.505
2026-05-18 10:33:57     -0.00000000506241     0.000000000396854                       120.355                       120.505
2026-05-18 10:33:58     -0.00000000322839     -0.00000000356497                       120.355                       120.505
2026-05-18 10:33:59      0.00000000379103     -0.00000000370074                       120.355                       120.505
2026-05-18 10:34:00      0.00000000379103     -0.00000000370074                       120.355                       120.505
2026-05-18 10:34:01    -0.000000000149993     -0.00000000165618                       120.355                       120.505
2026-05-18 10:34:02    -0.000000000149993     -0.00000000165618                       120.355                       120.505
2026-05-18 10:34:03    -0.000000000149993     -0.00000000165618                       120.355                       120.505
2026-05-18 10:34:04     0.000000000222671     -0.00000000304907                       120.355                       120.505
2026-05-18 10:34:05    -0.000000000942706     -0.00000000244192                       120.355                       120.505
2026-05-18 10:34:06    -0.000000000942706     -0.00000000244192                       120.355                       120.505
2026-05-18 10:34:07    -0.000000000942706    -0.000000000685317                       120.355                       120.505
2026-05-18 10:34:08    -0.000000000942706    -0.000000000685317                       120.355                       120.505
2026-05-18 10:34:09       0.0000000010643    -0.000000000685317                       120.355                       120.505
2026-05-18 10:34:10       0.0000000010643      0.00000000525966                       120.355                       120.505
2026-05-18 10:34:11     -0.00000000283312      0.00000000525966                       120.355                       120.505
2026-05-18 10:34:12     -0.00000000283312      0.00000000525966                       120.355                       120.505
2026-05-18 10:34:13       0.0000000016211     -0.00000000313538                       120.355                       120.505
2026-05-18 10:34:14    -0.000000000276799     -0.00000000313538                       120.355                       120.505
2026-05-18 10:34:15     0.000000000642319     -0.00000000313538                       120.355                       120.505
2026-05-18 10:34:16     0.000000000642319     -0.00000000313538                       120.355                       120.505
2026-05-18 10:34:17     0.000000000642319     0.000000000556633                       120.355                       120.505
2026-05-18 10:34:18     -0.00000000519166     0.000000000556633                       120.355                       120.505
2026-05-18 10:34:19     -0.00000000395129     -0.00000000274802                       120.355                       120.505
2026-05-18 10:34:20     -0.00000000430117     -0.00000000274802                       120.355                       120.505
2026-05-18 10:34:21     -0.00000000430117     -0.00000000274802                       120.355                       120.505
2026-05-18 10:34:22     -0.00000000430117     -0.00000000299221                       120.355                       120.505
2026-05-18 10:34:23     -0.00000000430117     -0.00000000299221                       120.355                       120.505
2026-05-18 10:34:24     -0.00000000123723     -0.00000000299221                       120.355                       120.505
2026-05-18 10:34:25    -0.000000000317469     -0.00000000299221                       120.355                       120.505
2026-05-18 10:34:26    -0.000000000188096      0.00000000058979                       120.355                       120.505
2026-05-18 10:34:27    -0.000000000188096      0.00000000058979                       120.355                       120.505
2026-05-18 10:34:28    -0.000000000188096      0.00000000058979                       120.355                       120.505
2026-05-18 10:34:29    -0.000000000188096      0.00000000058979                       120.355                       120.505
2026-05-18 10:34:30    -0.000000000691402    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:31    -0.000000000691402    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:32       0.0000000022124    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:33       0.0000000022124    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:34     0.000000000857318    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:35     0.000000000615283    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:36   -0.0000000000636626    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:37      0.00000000149163    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:38      0.00000000149163    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:39      0.00000000149163    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:40      0.00000000149163    -0.000000000686468                       120.355                       120.505
2026-05-18 10:34:41     -0.00000000206602     -0.00000000511719                       120.355                       120.505
2026-05-18 10:34:42     -0.00000000206602     -0.00000000511719                       120.355                       120.505
2026-05-18 10:34:43     -0.00000000239883     -0.00000000511719                       120.355                       120.505
2026-05-18 10:34:44      0.00000000489335     -0.00000000395254                       120.355                       120.505
2026-05-18 10:34:45      0.00000000489335     -0.00000000395254                       120.355                       120.505
2026-05-18 10:34:46       0.0000000017824     -0.00000000395254                       120.355                       120.505
2026-05-18 10:34:47       0.0000000017824     -0.00000000395254                       120.355                       120.505
2026-05-18 10:34:48      0.00000000307792     -0.00000000167193                       120.355                       120.505
2026-05-18 10:34:49      0.00000000307792     -0.00000000167193                       120.355                       120.505
2026-05-18 10:34:50     -0.00000000104343     -0.00000000167193                       120.355                       120.505
2026-05-18 10:34:51     0.000000000756966      -0.0000000030227                       120.355                       120.505
2026-05-18 10:34:52    -0.000000000374534      0.00000000406712                       120.355                       120.505
2026-05-18 10:34:53       0.0000000017256      0.00000000406712                       120.355                       120.505
2026-05-18 10:34:54      0.00000000100481    -0.000000000627226                       120.355                       120.505
2026-05-18 10:34:55   -0.0000000000684563    -0.000000000627226                       120.355                       120.505
2026-05-18 10:34:56      0.00000000167331      0.00000000396916                       120.355                       120.505
2026-05-18 10:34:57     -0.00000000192348      0.00000000220208                       120.355                       120.505
2026-05-18 10:34:58     -0.00000000192348      0.00000000220208                       120.355                       120.505
2026-05-18 10:34:59     -0.00000000192348     -0.00000000012571                       120.355                       120.505
2026-05-18 10:35:00     -0.00000000192348      0.00000000183498                       120.355                       120.505
2026-05-18 10:35:01      0.00000000119285      0.00000000166304                       120.355                       120.505
2026-05-18 10:35:02      0.00000000119285     0.000000000029457                       120.355                       120.505
2026-05-18 10:35:03      0.00000000119285     -0.00000000148244                       120.355                       120.505
2026-05-18 10:35:04      0.00000000119285     -0.00000000148244                       120.355                       120.505
2026-05-18 10:35:05      0.00000000387335     -0.00000000148244                       120.355                       120.505
2026-05-18 10:35:06     -0.00000000727633     -0.00000000148244                       120.355                       120.505
2026-05-18 10:35:07      0.00000000516491     -0.00000000148244                       120.355                       120.505
2026-05-18 10:35:08     -0.00000000375647      0.00000000268634                       120.355                       120.505
2026-05-18 10:35:09      0.00000000574601      0.00000000284128                       120.355                       120.505
2026-05-18 10:35:10     -0.00000000235245      0.00000000430989                       120.355                       120.505
2026-05-18 10:35:11     -0.00000000280127      0.00000000604073                       120.355                       120.505
2026-05-18 10:35:12      0.00000000266685      0.00000000736425                       120.355                       120.505
2026-05-18 10:35:13      0.00000000305368     -0.00000000289933                       120.355                       120.505
2026-05-18 10:35:14      0.00000000306559     -0.00000000289933                       120.355                       120.505
2026-05-18 10:35:15     -0.00000000211452      0.00000000188378                       120.355                       120.505
2026-05-18 10:35:16      0.00000000201241      0.00000000188378                       120.355                       120.505
2026-05-18 10:35:17      0.00000000267406      0.00000000188378                       120.355                       120.505
2026-05-18 10:35:18      0.00000000267406      0.00000000188378                       120.355                       120.505
2026-05-18 10:35:19      -0.0000000014258   -0.0000000000818151                       120.355                       120.505
2026-05-18 10:35:20      -0.0000000014258   -0.0000000000818151                       120.355                       120.505
2026-05-18 10:35:21     -0.00000000358141   -0.0000000000818151                       120.355                       120.505
2026-05-18 10:35:22     -0.00000000358141    -0.000000000590315                       120.355                       120.505
2026-05-18 10:35:23     -0.00000000358141    -0.000000000590315                       120.355                       120.505
2026-05-18 10:35:24     -0.00000000569139      0.00000000277499                       120.355                       120.505
2026-05-18 10:35:25      0.00000000504943      0.00000000277499                       120.355                       120.505
2026-05-18 10:35:26      0.00000000313155      0.00000000176105                       120.355                       120.505
2026-05-18 10:35:27      0.00000000313155       0.0000000015312                       120.355                       120.505
2026-05-18 10:35:28      0.00000000209607     0.000000000305482                       120.355                       120.505
2026-05-18 10:35:29      0.00000000157679     0.000000000305482                       120.355                       120.505
2026-05-18 10:35:30    -0.000000000589928     0.000000000305482                       120.355                       120.505
2026-05-18 10:35:31    -0.000000000589928     0.000000000305482                       120.355                       120.505
2026-05-18 10:35:32    -0.000000000589928     0.000000000268028                       120.355                       120.505
2026-05-18 10:35:33     -0.00000000313071     0.000000000268028                       120.355                       120.505
2026-05-18 10:35:34     -0.00000000313071       0.0000000032461                       120.355                       120.505
2026-05-18 10:35:35     -0.00000000313071       0.0000000032461                       120.355                       120.505
2026-05-18 10:35:36      0.00000000296995       0.0000000032461                       120.355                       120.505
2026-05-18 10:35:37      -0.0000000065067      0.00000000303869                       120.355                       120.505
2026-05-18 10:35:38      -0.0000000065067      0.00000000303869                       120.355                       120.505
2026-05-18 10:35:39       0.0000000017334     -0.00000000171547                       120.355                       120.505
2026-05-18 10:35:40      0.00000000119475     -0.00000000171547                       120.355                       120.505
